0.3799999, 0, 0, 20.90742, 3.724014, 0, 608.2542, -1780.662, -5.741346, 0.01966487, 0.1582343, 34.13833, 3.276824, 2.807283, 58.27727
 
13.97022, -0.0003024609, -0.00407332, 162.2424, 0, 0.0008343233471263135780557846, 48443.12, -2661.395, -5.741346, 0.01966487, 0.1582343, 430.3898, 3.376163, 2.527977, 43.88179
 
13.98022, -0.000290131, -0.004076345, 162.0908, 0, 0.0008347971708633713519961858, 48361.65, -2661.816, -5.741346, 0.01966487, 0.1582343, 430.1358, 3.376268, 2.527977, 43.88179
 
13.99022, -0.0002794692, -0.004079246, 161.9389, 0, 0.0008353355036500347663952495, 48280.37, -2662.227, -5.741346, 0.01966487, 0.1582343, 429.882, 3.37637, 2.527977, 43.88179
 
14.00023, -0.0002647275, -0.004082041, 161.7876, 0, 0.0008356295407790886638693189, 48199.2, -2662.645, -5.741346, 0.01966487, 0.1582343, 429.6283, 3.376475, 2.527977, 43.88179
 
14.01023, -0.0002479007, -0.004084689, 161.6361, 0, 0.0008357780024583318198613212, 48118.23, -2663.056, -5.741346, 0.01966487, 0.1582343, 429.3748, 3.376577, 2.527977, 43.88179
 
14.02023, -0.0002328834, -0.004087168, 161.4853, 0, 0.0008359900307806814134231259, 48037.42, -2663.477, -5.741346, 0.01966487, 0.1582343, 429.1217, 3.376682, 2.527977, 43.88179
 
14.03023, -0.000243606, -0.004089497, 161.3346, 0, 0.0008375805519262015059368699, 47956.79, -2663.895, -5.741346, 0.01966487, 0.1582343, 428.8688, 3.376786, 2.527977, 43.88179
 
14.04023, -0.0002510047, -0.004091932, 161.1837, 0, 0.0008390132441446588952116729, 47876.29, -2664.305, -5.741346, 0.01966487, 0.1582343, 428.616, 3.376888, 2.527977, 43.88179
 
14.05023, -0.0003041762, -0.004094442, 161.0335, 0, 0.0008429805053875807733344588, 47795.98, -2664.725, -5.741346, 0.01966487, 0.1582343, 428.3635, 3.376992, 2.527977, 43.88179
 
14.06023, -0.0003118274, -0.004097484, 160.8829, 0, 0.0008445572538252011036225687, 47715.83, -2665.135, -5.741346, 0.01966487, 0.1582343, 428.1113, 3.377094, 2.527977, 43.88179
 
14.07023, -0.0003106459, -0.004100602, 160.7331, 0, 0.0008456649463654389007623742, 47635.81, -2665.554, -5.741346, 0.01966487, 0.1582343, 427.8591, 3.377198, 2.527977, 43.88179
 
14.08023, -0.0003554682, -0.004103709, 160.5829, 0, 0.0008493126635598301941457999, 47555.96, -2665.965, -5.741346, 0.01966487, 0.1582343, 427.6071, 3.377299, 2.527977, 43.88179
 
14.09023, -0.0004012297, -0.004107263, 160.4335, 0, 0.0008531120156824020548524692, 47476.29, -2666.384, -5.741346, 0.01966487, 0.1582343, 427.3556, 3.377403, 2.527977, 43.88179
 
14.10023, -0.0003963413, -0.004111276, 160.2838, 0, 0.0008542049127215238134839547, 47396.82, -2666.794, -5.741346, 0.01966487, 0.1582343, 427.1043, 3.377505, 2.527977, 43.88179
 
14.11023, -0.0003830445, -0.004115239, 160.1347, 0, 0.0008548227155982708541712158, 47317.45, -2667.212, -5.741346, 0.01966487, 0.1582343, 426.853, 3.377609, 2.527977, 43.88179
 
14.12023, -0.000421671, -0.004119069, 159.9853, 0, 0.0008582987538011906941186841, 47238.24, -2667.623, -5.741346, 0.01966487, 0.1582343, 426.602, 3.37771, 2.527977, 43.88179
 
14.13023, -0.0004156694, -0.004123286, 159.8367, 0, 0.0008593756859474964988886224, 47159.24, -2668.04, -5.741346, 0.01966487, 0.1582343, 426.3513, 3.377814, 2.527977, 43.88179
 
14.14023, -0.0004013074, -0.004127442, 159.6876, 0, 0.0008599747481743568683907913, 47080.33, -2668.45, -5.741346, 0.01966487, 0.1582343, 426.1007, 3.377915, 2.527977, 43.88179
 
14.15023, -0.0004348217, -0.004131455, 159.5393, 0, 0.0008632181659758857943134734, 47001.6, -2668.868, -5.741346, 0.01966487, 0.1582343, 425.8503, 3.378019, 2.527977, 43.88179
 
14.16023, -0.0004184716, -0.004135804, 159.3907, 0, 0.0008637463516131804352846386, 46923.05, -2669.278, -5.741346, 0.01966487, 0.1582343, 425.6003, 3.37812, 2.527977, 43.88179
 
14.17023, -0.0004036941, -0.004139989, 159.2428, 0, 0.0008643279431879863900206168, 46844.69, -2669.694, -5.741346, 0.01966487, 0.1582343, 425.3505, 3.378224, 2.527977, 43.88179
 
14.18023, -0.0003864387, -0.004144026, 159.0952, 0, 0.0008647401063974463138092454, 46766.44, -2670.114, -5.741346, 0.01966487, 0.1582343, 425.1008, 3.378327, 2.527977, 43.88179
 
14.19023, -0.0003716205, -0.00414789, 158.9472, 0, 0.0008652513609254240229371250, 46688.35, -2670.523, -5.741346, 0.01966487, 0.1582343, 424.8513, 3.378429, 2.527977, 43.88179
 
14.20023, -0.0003487497, -0.004151606, 158.7999, 0, 0.0008652782170119833148787980, 46610.45, -2670.94, -5.741346, 0.01966487, 0.1582343, 424.6022, 3.378532, 2.527977, 43.88179
 
14.21023, -0.0003332207, -0.004155093, 158.6523, 0, 0.0008656694920228323970108689, 46532.67, -2671.35, -5.741346, 0.01966487, 0.1582343, 424.3531, 3.378633, 2.527977, 43.88179
 
14.22023, -0.0003145597, -0.004158426, 158.5052, 0, 0.0008658505439022254638637716, 46455.03, -2671.767, -5.741346, 0.01966487, 0.1582343, 424.1043, 3.378736, 2.527977, 43.88179
 
14.23023, -0.000299139, -0.004161571, 158.358, 0, 0.0008661741790053288359885830, 46377.59, -2672.176, -5.741346, 0.01966487, 0.1582343, 423.8558, 3.378838, 2.527977, 43.88179
 
14.24023, -0.0002756343, -0.004164563, 158.2114, 0, 0.0008660077140266311304733675, 46300.27, -2672.593, -5.741346, 0.01966487, 0.1582343, 423.6073, 3.378941, 2.527977, 43.88179
 
14.25023, -0.0002983957, -0.004167319, 158.0645, 0, 0.0008684143402769329987206331, 46223.11, -2673.002, -5.741346, 0.01966487, 0.1582343, 423.3591, 3.379042, 2.527977, 43.88179
 
14.26023, -0.000277756, -0.004170303, 157.9183, 0, 0.0008684064352105908713504112, 46146.12, -2673.418, -5.741346, 0.01966487, 0.1582343, 423.1112, 3.379145, 2.527977, 43.88179
 
14.27023, -0.0002547987, -0.00417308, 157.7724, 0, 0.0008682217305000673712093324, 46069.31, -2673.836, -5.741346, 0.01966487, 0.1582343, 422.8636, 3.379248, 2.527977, 43.88179
 
14.28023, -0.0002279451, -0.004175629, 157.6261, 0, 0.0008677649503689240095143130, 45992.61, -2674.244, -5.741346, 0.01966487, 0.1582343, 422.616, 3.379349, 2.527977, 43.88179
 
14.29023, -0.0002489497, -0.004177908, 157.4804, 0, 0.0008699807089682854146332691, 45916.08, -2674.66, -5.741346, 0.01966487, 0.1582343, 422.3687, 3.379452, 2.527977, 43.88179
 
14.30023, -0.0002212413, -0.004180397, 157.3346, 0, 0.0008694592582871027469120008, 45839.74, -2675.069, -5.741346, 0.01966487, 0.1582343, 422.1218, 3.379553, 2.527977, 43.88179
 
14.31023, -0.0001953292, -0.00418261, 157.1894, 0, 0.0008689807625440669103827770, 45763.48, -2675.487, -5.741346, 0.01966487, 0.1582343, 421.8748, 3.379656, 2.527977, 43.88179
 
14.32023, -0.0002115991, -0.004184563, 157.0439, 0, 0.0008708632017515835911926328, 45687.41, -2675.895, -5.741346, 0.01966487, 0.1582343, 421.6282, 3.379756, 2.527977, 43.88179
 
14.33023, -0.0002240715, -0.004186679, 156.899, 0, 0.0008725651993645459221523941, 45611.51, -2676.312, -5.741346, 0.01966487, 0.1582343, 421.3818, 3.379859, 2.527977, 43.88179
 
14.34023, -0.0002367906, -0.00418892, 156.7538, 0, 0.0008743095965667146232590129, 45535.71, -2676.72, -5.741346, 0.01966487, 0.1582343, 421.1355, 3.379959, 2.527977, 43.88179
 
14.35023, -0.0002940148, -0.004191288, 156.6093, 0, 0.0008786473192979097138247142, 45460.1, -2677.136, -5.741346, 0.01966487, 0.1582343, 420.8894, 3.380062, 2.527977, 43.88179
 
14.36023, -0.0002975331, -0.004194228, 156.4646, 0, 0.0008800147425492822899855174, 45384.64, -2677.544, -5.741346, 0.01966487, 0.1582343, 420.6437, 3.380162, 2.527977, 43.88179
 
14.37023, -0.0003071112, -0.004197203, 156.3204, 0, 0.0008817416895934997325745896, 45309.3, -2677.96, -5.741346, 0.01966487, 0.1582343, 420.398, 3.380265, 2.527977, 43.88179
 
14.38023, -0.0003518006, -0.004200274, 156.176, 0, 0.0008855230850781643556528742, 45234.12, -2678.368, -5.741346, 0.01966487, 0.1582343, 420.1526, 3.380365, 2.527977, 43.88179
 
14.39023, -0.0003954625, -0.004203792, 156.0323, 0, 0.0008893459761413290704126818, 45159.11, -2678.784, -5.741346, 0.01966487, 0.1582343, 419.9074, 3.380467, 2.527977, 43.88179
 
14.40023, -0.0003916406, -0.004207747, 155.8889, 0, 0.0008905108543154711746363711, 45084.29, -2679.201, -5.741346, 0.01966487, 0.1582343, 419.6627, 3.380569, 2.527977, 43.88179
 
14.41023, -0.0003885711, -0.004211663, 155.7449, 0, 0.0008917123119096165411578335, 45009.55, -2679.608, -5.741346, 0.01966487, 0.1582343, 419.4178, 3.380669, 2.527977, 43.88179
 
14.42023, -0.0004303469, -0.004215549, 155.6018, 0, 0.0008955200652893772905935769, 44934.99, -2680.025, -5.741346, 0.01966487, 0.1582343, 419.1733, 3.380772, 2.527977, 43.88179
 
14.43023, -0.0004193536, -0.004219852, 155.4584, 0, 0.0008963440693104613626684079, 44860.6, -2680.431, -5.741346, 0.01966487, 0.1582343, 418.9292, 3.380872, 2.527977, 43.88179
 
14.44024, -0.0004109761, -0.004224046, 155.3155, 0, 0.0008972985068551691543927118, 44786.32, -2680.847, -5.741346, 0.01966487, 0.1582343, 418.685, 3.380974, 2.527977, 43.88179
 
14.45024, -0.0004036262, -0.004228156, 155.1725, 0, 0.0008982952297855398242261479, 44712.2, -2681.254, -5.741346, 0.01966487, 0.1582343, 418.4411, 3.381074, 2.527977, 43.88179
 
14.46024, -0.0003893774, -0.004232192, 155.0301, 0, 0.0008988726557054902543134629, 44638.27, -2681.67, -5.741346, 0.01966487, 0.1582343, 418.1975, 3.381176, 2.527977, 43.88179
 
14.47024, -0.0003800975, -0.004236086, 154.8874, 0, 0.0008997106206799843718670460, 44564.41, -2682.077, -5.741346, 0.01966487, 0.1582343, 417.954, 3.381276, 2.527977, 43.88179
 
14.48024, -0.0003658326, -0.004239887, 154.7452, 0, 0.0009002357564318369232091648, 44490.72, -2682.492, -5.741346, 0.01966487, 0.1582343, 417.7107, 3.381378, 2.527977, 43.88179
 
14.49024, -0.0003565096, -0.004243546, 154.6034, 0, 0.0009010212025190790193790925, 44417.22, -2682.908, -5.741346, 0.01966487, 0.1582343, 417.4678, 3.38148, 2.527977, 43.88179
 
14.50024, -0.0003442052, -0.004247111, 154.4612, 0, 0.0009016112603864739445508079, 44343.8, -2683.315, -5.741346, 0.01966487, 0.1582343, 417.2248, 3.38158, 2.527977, 43.88179
 
14.51024, -0.0003674333, -0.004250553, 154.3197, 0, 0.0009042728880887556306679663, 44270.56, -2683.731, -5.741346, 0.01966487, 0.1582343, 416.9822, 3.381682, 2.527977, 43.88179
 
14.52024, -0.0003538914, -0.004254228, 154.1779, 0, 0.0009048129288358316400171581, 44197.49, -2684.137, -5.741346, 0.01966487, 0.1582343, 416.7399, 3.381781, 2.527977, 43.88179
 
14.53024, -0.0003358601, -0.004257767, 154.0367, 0, 0.0009050581041090589004121901, 44124.52, -2684.552, -5.741346, 0.01966487, 0.1582343, 416.4975, 3.381883, 2.527977, 43.88179
 
14.54024, -0.0003589846, -0.004261125, 153.8954, 0, 0.0009077048788334767514483821, 44051.71, -2684.96, -5.741346, 0.01966487, 0.1582343, 416.2555, 3.381983, 2.527977, 43.88179
 
14.55024, -0.0003399865, -0.004264715, 153.7546, 0, 0.0009079025792636444453170633, 43979.07, -2685.375, -5.741346, 0.01966487, 0.1582343, 416.0138, 3.382085, 2.527977, 43.88179
 
14.56024, -0.0003183009, -0.004268115, 153.6135, 0, 0.0009078981732844725230203056, 43906.54, -2685.781, -5.741346, 0.01966487, 0.1582343, 415.7721, 3.382184, 2.527977, 43.88179
 
14.57024, -0.0003147495, -0.004271298, 153.4731, 0, 0.0009089268332234499243471398, 43834.16, -2686.196, -5.741346, 0.01966487, 0.1582343, 415.5307, 3.382286, 2.527977, 43.88179
 
14.58024, -0.0003117618, -0.004274445, 153.3324, 0, 0.0009099814967489643948937383, 43761.94, -2686.603, -5.741346, 0.01966487, 0.1582343, 415.2896, 3.382385, 2.527977, 43.88179
 
14.59024, -0.000258433, -0.004277563, 153.1924, 0, 0.0009080225430329246611580315, 43689.84, -2687.019, -5.741346, 0.01966487, 0.1582343, 415.0485, 3.382487, 2.527977, 43.88179
 
14.60024, -0.0002566868, -0.004280147, 153.052, 0, 0.0009090307216966409064252300, 43617.88, -2687.426, -5.741346, 0.01966487, 0.1582343, 414.8077, 3.382586, 2.527977, 43.88179
 
14.61024, -0.0002499371, -0.004282714, 152.9123, 0, 0.0009097353601198122536896987, 43546.09, -2687.839, -5.741346, 0.01966487, 0.1582343, 414.5672, 3.382688, 2.527977, 43.88179
 
14.62024, -0.0002399584, -0.004285213, 152.7729, 0, 0.0009102331810023549151262805, 43474.41, -2688.255, -5.741346, 0.01966487, 0.1582343, 414.3268, 3.38279, 2.527977, 43.88179
 
14.63024, -0.0002292387, -0.004287613, 152.633, 0, 0.0009106631680862847281842691, 43402.89, -2688.661, -5.741346, 0.01966487, 0.1582343, 414.0866, 3.382889, 2.527977, 43.88179
 
14.64024, -0.0002230991, -0.004289905, 152.494, 0, 0.0009113465362297603710670290, 43331.55, -2689.077, -5.741346, 0.01966487, 0.1582343, 413.8467, 3.382991, 2.527977, 43.88179
 
14.65024, -0.0002098665, -0.004292136, 152.3545, 0, 0.0009115884681966180852449146, 43260.28, -2689.483, -5.741346, 0.01966487, 0.1582343, 413.6068, 3.38309, 2.527977, 43.88179
 
14.66024, -0.0002448667, -0.004294235, 152.2157, 0, 0.0009147150038512614597701782, 43189.18, -2689.897, -5.741346, 0.01966487, 0.1582343, 413.3673, 3.383191, 2.527977, 43.88179
 
14.67024, -0.0002658158, -0.004296683, 152.0767, 0, 0.0009170715784129568863570768, 43118.25, -2690.303, -5.741346, 0.01966487, 0.1582343, 413.1281, 3.38329, 2.527977, 43.88179
 
14.68024, -0.0002544846, -0.004299341, 151.9382, 0, 0.0009175214154329660485051581, 43047.41, -2690.718, -5.741346, 0.01966487, 0.1582343, 412.8888, 3.383391, 2.527977, 43.88179
 
14.69024, -0.0002781508, -0.004301886, 151.7995, 0, 0.0009200697116934156664110130, 42976.75, -2691.125, -5.741346, 0.01966487, 0.1582343, 412.6499, 3.38349, 2.527977, 43.88179
 
14.70024, -0.0002974153, -0.004304667, 151.6615, 0, 0.0009224057325418480237233072, 42906.23, -2691.538, -5.741346, 0.01966487, 0.1582343, 412.4113, 3.383591, 2.527977, 43.88179
 
14.71024, -0.000316206, -0.004307642, 151.5236, 0, 0.0009247584908970825236654535, 42835.81, -2691.953, -5.741346, 0.01966487, 0.1582343, 412.1726, 3.383692, 2.527977, 43.88179
 
14.72024, -0.0003780177, -0.004310803, 151.3855, 0, 0.0009297779646609800727873287, 42765.56, -2692.36, -5.741346, 0.01966487, 0.1582343, 411.9343, 3.383791, 2.527977, 43.88179
 
14.73024, -0.0003932278, -0.004314584, 151.2479, 0, 0.0009320953617720656094350927, 42695.39, -2692.776, -5.741346, 0.01966487, 0.1582343, 411.696, 3.383892, 2.527977, 43.88179
 
14.74024, -0.0004249699, -0.004318516, 151.1101, 0, 0.0009354589121949107019736530, 42625.4, -2693.182, -5.741346, 0.01966487, 0.1582343, 411.458, 3.383991, 2.527977, 43.88179
 
14.75024, -0.0004503352, -0.004322766, 150.9729, 0, 0.0009385060087302024867579407, 42555.56, -2693.595, -5.741346, 0.01966487, 0.1582343, 411.2203, 3.384091, 2.527977, 43.88179
 
14.76024, -0.00043056, -0.004327269, 150.8354, 0, 0.0009388435027607262000629202, 42485.82, -2694.001, -5.741346, 0.01966487, 0.1582343, 410.9826, 3.38419, 2.527977, 43.88179
 
14.77024, -0.0004604677, -0.004331575, 150.6986, 0, 0.0009421901064940333527956082, 42416.23, -2694.417, -5.741346, 0.01966487, 0.1582343, 410.7452, 3.384291, 2.527977, 43.88179
 
14.78024, -0.000439778, -0.004336179, 150.5615, 0, 0.0009424923607416997406957774, 42346.81, -2694.823, -5.741346, 0.01966487, 0.1582343, 410.5081, 3.38439, 2.527977, 43.88179
 
14.79024, -0.0004200008, -0.004340577, 150.4249, 0, 0.0009428051435399447268425969, 42277.48, -2695.236, -5.741346, 0.01966487, 0.1582343, 410.2711, 3.384491, 2.527977, 43.88179
 
14.80024, -0.000440618, -0.004344777, 150.2882, 0, 0.0009455670930409727308322797, 42208.3, -2695.643, -5.741346, 0.01966487, 0.1582343, 410.0343, 3.38459, 2.527977, 43.88179
 
14.81024, -0.0004202788, -0.004349183, 150.1521, 0, 0.0009458467289025571060479975, 42139.23, -2696.057, -5.741346, 0.01966487, 0.1582343, 409.7975, 3.384691, 2.527977, 43.88179
 
14.82024, -0.0004441018, -0.004353385, 150.0156, 0, 0.0009488145239831842080553085, 42070.3, -2696.464, -5.741346, 0.01966487, 0.1582343, 409.5611, 3.384789, 2.527977, 43.88179
 
14.83024, -0.0004580326, -0.004357826, 149.8798, 0, 0.0009512251133391364398749482, 42001.55, -2696.877, -5.741346, 0.01966487, 0.1582343, 409.3249, 3.38489, 2.527977, 43.88179
 
14.84024, -0.0004104142, -0.004362407, 149.7437, 0, 0.0009498472268800763024290377, 41932.89, -2697.283, -5.741346, 0.01966487, 0.1582343, 409.0888, 3.384989, 2.527977, 43.88179
 
14.85024, -0.000402408, -0.004366511, 149.6084, 0, 0.0009508251107767611113605131, 41864.38, -2697.699, -5.741346, 0.01966487, 0.1582343, 408.8529, 3.385089, 2.527977, 43.88179
 
14.86024, -0.0003910392, -0.004370535, 149.4726, 0, 0.0009515753576628823126775210, 41796.02, -2698.104, -5.741346, 0.01966487, 0.1582343, 408.6174, 3.385188, 2.527977, 43.88179
 
14.87024, -0.00034011, -0.004374446, 149.3376, 0, 0.0009498339614182205080342228, 41727.77, -2698.52, -5.741346, 0.01966487, 0.1582343, 408.3818, 3.385289, 2.527977, 43.88179
 
14.88025, -0.0003304782, -0.004377847, 149.2027, 0, 0.0009505553888090585782139808, 41659.66, -2698.934, -5.741346, 0.01966487, 0.1582343, 408.1466, 3.38539, 2.527977, 43.88179
 
14.89025, -0.0003212558, -0.004381152, 149.0674, 0, 0.0009512813916887247534616762, 41591.65, -2699.34, -5.741346, 0.01966487, 0.1582343, 407.9114, 3.385488, 2.527977, 43.88179
 
14.90025, -0.0003118854, -0.004384364, 148.9329, 0, 0.0009519787002370764282837825, 41523.79, -2699.755, -5.741346, 0.01966487, 0.1582343, 407.6765, 3.385589, 2.527977, 43.88179
 
14.91025, -0.0003029394, -0.004387483, 148.7981, 0, 0.0009526806529463690163516262, 41456.1, -2700.161, -5.741346, 0.01966487, 0.1582343, 407.4419, 3.385687, 2.527977, 43.88179
 
14.92025, -0.0002889604, -0.004390513, 148.6634, 0, 0.0009530472219616666522512688, 41388.48, -2700.567, -5.741346, 0.01966487, 0.1582343, 407.2073, 3.385786, 2.527977, 43.88179
 
14.93025, -0.0003201655, -0.004393402, 148.5293, 0, 0.0009562269224853416195567777, 41321.04, -2700.981, -5.741346, 0.01966487, 0.1582343, 406.973, 3.385886, 2.527977, 43.88179
 
14.94025, -0.0003014931, -0.004396604, 148.3955, 0, 0.0009563353383905204133559600, 41253.74, -2701.396, -5.741346, 0.01966487, 0.1582343, 406.739, 3.385987, 2.527977, 43.88179
 
14.95025, -0.0002610597, -0.00439962, 148.2613, 0, 0.0009550271881476685740112905, 41186.53, -2701.802, -5.741346, 0.01966487, 0.1582343, 406.505, 3.386085, 2.527977, 43.88179
 
14.96025, -0.0002612742, -0.00440223, 148.1279, 0, 0.0009561974418594932762758306, 41119.48, -2702.218, -5.741346, 0.01966487, 0.1582343, 406.2713, 3.386186, 2.527977, 43.88179
 
14.97025, -0.0002614448, -0.004404843, 147.994, 0, 0.0009573657160642651512176449, 41052.52, -2702.624, -5.741346, 0.01966487, 0.1582343, 406.0376, 3.386284, 2.527977, 43.88179
 
14.98025, -0.0002613115, -0.004407457, 147.8608, 0, 0.0009585161676375811795911182, 40985.72, -2703.038, -5.741346, 0.01966487, 0.1582343, 405.8043, 3.386384, 2.527977, 43.88179
 
14.99025, -0.0002557977, -0.00441007, 147.7273, 0, 0.0009593248025050102871462493, 40919.05, -2703.445, -5.741346, 0.01966487, 0.1582343, 405.5712, 3.386483, 2.527977, 43.88179
 
15.00025, -0.000255747, -0.004412628, 147.5945, 0, 0.0009604702702845615599747029, 40852.5, -2703.859, -5.741346, 0.01966487, 0.1582343, 405.3382, 3.386583, 2.527977, 43.88179
 
15.01025, -0.0002894251, -0.004415186, 147.4614, 0, 0.0009637649125345956822490456, 40786.09, -2704.266, -5.741346, 0.01966487, 0.1582343, 405.1054, 3.386681, 2.527977, 43.88179
 
15.02025, -0.0003234305, -0.00441808, 147.3288, 0, 0.0009671606484898772693102677, 40719.77, -2704.679, -5.741346, 0.01966487, 0.1582343, 404.8727, 3.386781, 2.527977, 43.88179
 
15.03025, -0.0003544123, -0.004421314, 147.196, 0, 0.0009704433295438702807857468, 40653.59, -2705.086, -5.741346, 0.01966487, 0.1582343, 404.6402, 3.386879, 2.527977, 43.88179
 
15.04025, -0.000358205, -0.004424858, 147.0639, 0, 0.0009720595152407136841365835, 40587.59, -2705.502, -5.741346, 0.01966487, 0.1582343, 404.4081, 3.386979, 2.527977, 43.88179
 
15.05025, -0.000361724, -0.00442844, 146.9314, 0, 0.0009736675893878038738434363, 40521.66, -2705.907, -5.741346, 0.01966487, 0.1582343, 404.1759, 3.387077, 2.527977, 43.88179
 
15.06025, -0.0003649769, -0.004432057, 146.7996, 0, 0.0009752687141015542206880805, 40455.89, -2706.323, -5.741346, 0.01966487, 0.1582343, 403.9441, 3.387177, 2.527977, 43.88179
 
15.07025, -0.0003679896, -0.004435707, 146.6675, 0, 0.0009768626477824181157121117, 40390.25, -2706.729, -5.741346, 0.01966487, 0.1582343, 403.7126, 3.387275, 2.527977, 43.88179
 
15.08025, -0.0003616745, -0.004439387, 146.536, 0, 0.0009778647981622346710179031, 40324.72, -2707.144, -5.741346, 0.01966487, 0.1582343, 403.4811, 3.387376, 2.527977, 43.88179
 
15.09025, -0.0003645552, -0.004443004, 146.4043, 0, 0.0009794455343483891686553149, 40259.34, -2707.55, -5.741346, 0.01966487, 0.1582343, 403.2499, 3.387474, 2.527977, 43.88179
 
15.10025, -0.0003581194, -0.00444665, 146.2731, 0, 0.0009804335709268473530681510, 40194.04, -2707.965, -5.741346, 0.01966487, 0.1582343, 403.0187, 3.387574, 2.527977, 43.88179
 
15.11025, -0.0003943844, -0.004450231, 146.1417, 0, 0.0009841697449608047377301732, 40128.9, -2708.372, -5.741346, 0.01966487, 0.1582343, 402.7878, 3.387671, 2.527977, 43.88179
 
15.12025, -0.0004086689, -0.004454175, 146.0104, 0, 0.0009865683413561877050293782, 40063.84, -2708.779, -5.741346, 0.01966487, 0.1582343, 402.5569, 3.387769, 2.527977, 43.88179
 
15.13025, -0.0004208322, -0.004458262, 145.8797, 0, 0.0009888640860145982286837566, 39998.92, -2709.193, -5.741346, 0.01966487, 0.1582343, 402.3263, 3.38787, 2.527977, 43.88179
 
15.14025, -0.0004286756, -0.00446247, 145.7493, 0, 0.0009909094099968440123376587, 39934.16, -2709.61, -5.741346, 0.01966487, 0.1582343, 402.096, 3.38797, 2.527977, 43.88179
 
15.15025, -0.0003937316, -0.004466757, 145.6185, 0, 0.0009901897667876213316036675, 39869.5, -2710.016, -5.741346, 0.01966487, 0.1582343, 401.8657, 3.388068, 2.527977, 43.88179
 
15.16025, -0.0003970263, -0.004470694, 145.488, 0, 0.0009918814880258310642541791, 39804.98, -2710.423, -5.741346, 0.01966487, 0.1582343, 401.6358, 3.388165, 2.527977, 43.88179
 
15.17025, -0.0004052831, -0.004474664, 145.3579, 0, 0.0009939054922783885388550499, 39740.61, -2710.837, -5.741346, 0.01966487, 0.1582343, 401.4061, 3.388265, 2.527977, 43.88179
 
15.18025, -0.0003434845, -0.004478717, 145.2278, 0, 0.0009913718667751507862684458, 39676.32, -2711.245, -5.741346, 0.01966487, 0.1582343, 401.1764, 3.388364, 2.527977, 43.88179
 
15.19025, -0.0003277207, -0.004482151, 145.0981, 0, 0.0009917067130863995704180145, 39612.18, -2711.66, -5.741346, 0.01966487, 0.1582343, 400.9471, 3.388464, 2.527977, 43.88179
 
15.20025, -0.0003069032, -0.004485429, 144.9681, 0, 0.0009916743573649216722329078, 39548.12, -2712.066, -5.741346, 0.01966487, 0.1582343, 400.7177, 3.388561, 2.527977, 43.88179
 
15.21025, -0.0003253021, -0.004488498, 144.8389, 0, 0.0009941699561226641617926054, 39484.21, -2712.483, -5.741346, 0.01966487, 0.1582343, 400.4887, 3.388662, 2.527977, 43.88179
 
15.22025, -0.00030451, -0.004491751, 144.7092, 0, 0.0009941323479514128730319915, 39420.39, -2712.89, -5.741346, 0.01966487, 0.1582343, 400.2596, 3.388759, 2.527977, 43.88179
 
15.23025, -0.0003265616, -0.004494796, 144.5802, 0, 0.0009968683939135081035811710, 39356.73, -2713.305, -5.741346, 0.01966487, 0.1582343, 400.0309, 3.388859, 2.527977, 43.88179
 
15.24025, -0.0003438817, -0.004498062, 144.451, 0, 0.0009993451839861142562901937, 39293.2, -2713.711, -5.741346, 0.01966487, 0.1582343, 399.8025, 3.388957, 2.527977, 43.88179
 
15.25025, -0.0003293441, -0.004501501, 144.3224, 0, 0.0009997609183470986948033005, 39229.76, -2714.129, -5.741346, 0.01966487, 0.1582343, 399.5741, 3.389057, 2.527977, 43.88179
 
15.26025, -0.0003209045, -0.004504794, 144.1935, 0, 0.0010005456674885439592285083, 39166.47, -2714.535, -5.741346, 0.01966487, 0.1582343, 399.3459, 3.389155, 2.527977, 43.88179
 
15.27025, -0.0003071069, -0.004508003, 144.0651, 0, 0.0010009571572555437683548009, 39103.26, -2714.951, -5.741346, 0.01966487, 0.1582343, 399.1178, 3.389255, 2.527977, 43.88179
 
15.28025, -0.000341027, -0.004511074, 143.9365, 0, 0.0010045029664521045781623088, 39040.2, -2715.358, -5.741346, 0.01966487, 0.1582343, 398.89, 3.389352, 2.527977, 43.88179
 
15.29025, -0.0003265696, -0.004514484, 143.8081, 0, 0.0010049151086644792467212035, 38977.27, -2715.766, -5.741346, 0.01966487, 0.1582343, 398.6625, 3.38945, 2.527977, 43.88179
 
15.30025, -0.0003122056, -0.00451775, 143.6803, 0, 0.0010053015564992624626788075, 38914.44, -2716.182, -5.741346, 0.01966487, 0.1582343, 398.435, 3.38955, 2.527977, 43.88179
 
15.31026, -0.000314714, -0.004520872, 143.5522, 0, 0.0010067784784835415523062382, 38851.75, -2716.59, -5.741346, 0.01966487, 0.1582343, 398.2078, 3.389648, 2.527977, 43.88179
 
15.32026, -0.000313052, -0.004524019, 143.4246, 0, 0.0010079852803805262280776626, 38789.14, -2717.006, -5.741346, 0.01966487, 0.1582343, 397.9806, 3.389747, 2.527977, 43.88179
 
15.33026, -0.0003155466, -0.00452715, 143.2969, 0, 0.0010094662587021091799914227, 38726.7, -2717.414, -5.741346, 0.01966487, 0.1582343, 397.7538, 3.389845, 2.527977, 43.88179
 
15.34026, -0.0003175157, -0.004530305, 143.1697, 0, 0.0010109196685279575930594823, 38664.32, -2717.83, -5.741346, 0.01966487, 0.1582343, 397.5269, 3.389945, 2.527977, 43.88179
 
